,Track Name,Artist,Streams,date,spotify_id,year,Streamstotal,album,release_date,length,popularity,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo,time_signature,release_date_year,genre1,genre2,genre3,genre4,genre5,genre6,genre7,genre8,genre9,genre10,genres_together,artist_id,artist_followers,artist_popularity,Period,streamstotal_weights
11704,Prendio (Remix),Rvfv,104499,2020-01-08,17VsiwLi1ovKYdVUqDieGC,2020,11635218,Prendio (Remix),2019-12-20,0.3469985218635044,0.7684210526315789,0.19,0.748,0.764,0.0,0.0816,0.8318302561243565,0.07256536566881394,0.754,0.4468323060303743,4,2019-01-01,flamenco urbano,,,,,,,,,,flamenco urbano,2CCgb0KApjfQDuTppovpf8,110649,0.7070707070707071,NormalPeriod,0.010111741224701312
11766,Prendío,Rvfv,104315,2020-01-08,1pUq8PePQRODKRKwY2nvC8,2020,3492419,Prendío,2019-04-16,0.3434921333480031,0.6526315789473685,0.168,0.83,0.544,1.3300000000000001e-05,0.132,0.6971436067294133,0.1206896551724138,0.8959999999999999,0.4462540509626994,4,2019-01-01,flamenco urbano,,,,,,,,,,flamenco urbano,2CCgb0KApjfQDuTppovpf8,110649,0.7070707070707071,NormalPeriod,0.0030351332631868293
11828,Ella No Quiere Rosé,Rvfv,73910,2020-01-08,6Aqeqb9rVNA1U6zuuxczQZ,2020,6139090,Ella No Quiere Rosé,2019-11-22,0.326228073112745,0.6421052631578947,0.162,0.861,0.599,1.09e-05,0.0322,0.8159249663857279,0.22508525956801811,0.469,0.2620766346825951,4,2019-01-01,flamenco urbano,,,,,,,,,,flamenco urbano,2CCgb0KApjfQDuTppovpf8,110649,0.7070707070707071,NormalPeriod,0.00533525795865205
11890,Apriétala,Rvfv,44901,2020-01-08,0VLIfeftkYpJgzqUvJc0BP,2020,880415,Apriétala,2019-07-31,0.2366381722770477,0.5894736842105263,0.18100000000000002,0.897,0.6829999999999999,0.000503,0.0483,0.8155970222674056,0.062144751799924215,0.68,0.4461650886445955,4,2019-01-01,flamenco urbano,,,,,,,,,,flamenco urbano,2CCgb0KApjfQDuTppovpf8,110649,0.7070707070707071,NormalPeriod,0.000765136385957307
11909,Mirándote,Rvfv,40146,2020-01-08,6wywJ7RutAY0JL7cMP7uFN,2020,2264505,Mirándote,2019-06-18,0.2148033695771764,0.6947368421052632,0.23600000000000002,0.6890000000000001,0.7390000000000001,0.000147,0.111,0.8354704358377333,0.16824554755589238,0.473,0.3285251318548643,4,2019-01-01,flamenco urbano,,,,,,,,,,flamenco urbano,2CCgb0KApjfQDuTppovpf8,110649,0.7070707070707071,NormalPeriod,0.0019679982413773637
11965,No Quiero Verte,Rvfv,56008,2020-02-14,4SPqRLaD6GI2ZdF8vyctsz,2020,1681993,No Quiero Verte,2020-02-14,0.3708161322573393,0.6526315789473685,0.17,0.795,0.638,0.0,0.284,0.8633128914832913,0.07692307692307691,0.7040000000000001,0.3188854292431849,4,2020-01-01,flamenco urbano,,,,,,,,,,flamenco urbano,2CCgb0KApjfQDuTppovpf8,110649,0.7070707070707071,NormalPeriod,0.0014617584266800189
11990,De Tranquilote,Danny Romero,102401,2020-01-08,1IDFcb3cjkj2dhv3UaxX9b,2020,5448104,De Tranquilote,2019-06-28,0.31357063244150835,0.7368421052631579,0.105,0.682,0.669,0.0,0.071,0.7835240874954909,0.13622584312239486,0.889,0.16001779246362074,4,2019-01-01,dominican pop,electro latino,latin,latin pop,spanish pop,,,,,,"dominican pop,electro latino,latin,latin pop,spanish pop",30HlKUFTsqlFQsPfyv2yuM,309634,0.6666666666666666,NormalPeriod,0.004734747369001605
12052,No Creo en el Amor (feat. Sanco),Danny Romero,21599,2017-01-08,4YZ0wT6Z9tklmm3LLCR3ur,2017,1202074,No Creo en el Amor (feat. Sanco),2016-11-04,0.3889795117844312,0.4526315789473685,0.0437,0.423,0.715,1.1e-06,0.12,0.9163742498278292,0.04452444107616521,0.302,0.7320582067738449,4,2016-01-01,dominican pop,electro latino,latin,latin pop,spanish pop,,,,,,"dominican pop,electro latino,latin,latin pop,spanish pop",30HlKUFTsqlFQsPfyv2yuM,309634,0.6666666666666666,NormalPeriod,0.003089912676680394
12113,"DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) - Remix",Justin Quiles,97835,2020-01-08,1ndyl3wJCFs872XZ3ztPk6,2020,4755175,"DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) [Remix]",2019-09-06,0.5082445574440198,0.8421052631578947,0.0451,0.743,0.7090000000000001,5.18e-06,0.0809,0.8893844488899091,0.12258431223948466,0.831,0.7323759293385016,4,2019-01-01,latin,reggaeton,,,,,,,,,"latin,reggaeton",14zUHaJZo1mnYtn6IBRaRP,1935427,0.9090909090909092,NormalPeriod,0.0041325481893136045
12175,Que Mas Pues - Remix,Justin Quiles,35911,2020-02-01,7fODjB7BrQTGqh0hogW6XD,2020,66528,Sueños,2019-04-19,0.6215253029223093,0.8105263157894737,0.121,0.647,0.6609999999999999,2.27e-06,0.12,0.8531466238153018,0.3349753694581281,0.8109999999999999,0.3724407447416916,5,2019-01-01,latin,reggaeton,,,,,,,,,"latin,reggaeton",14zUHaJZo1mnYtn6IBRaRP,1935427,0.9090909090909092,NormalPeriod,5.781704478566099e-05
12177,No Quiero Amarte (feat. Zion & Lennox),Justin Quiles,46041,2019-01-08,5bITfqKGaPakO1l99hOMsI,2019,1209951,No Quiero Amarte (feat. Zion & Lennox),2018-04-20,0.4525513401292533,0.042105263157894736,0.128,0.7340000000000001,0.7929999999999999,0.0,0.0658,0.8628537697176399,0.0420613868889731,0.511,0.2237656478363093,4,2018-01-01,latin,reggaeton,,,,,,,,,"latin,reggaeton",14zUHaJZo1mnYtn6IBRaRP,1935427,0.9090909090909092,NormalPeriod,0.001394352123167719
12206,Ropa Interior,Justin Quiles,22460,2018-01-08,0Dou2nphs2oZYr7uOcW1YI,2018,250565,Ropa Interior,2017-10-06,0.404691289518625,0.0,0.263,0.759,0.807,0.0,0.08199999999999999,0.865018200898567,0.02482000757862827,0.6809999999999999,0.2369193620130902,4,2017-01-01,latin,reggaeton,,,,,,,,,"latin,reggaeton",14zUHaJZo1mnYtn6IBRaRP,1935427,0.9090909090909092,NormalPeriod,0.0003438153242169451
12217,Otra copa (feat. Farruko),Justin Quiles,25519,2017-01-08,5KX51uLJYo1S1MmITG7lHD,2017,1674272,La Promesa,2017-03-10,0.4682439834104292,0.6,0.213,0.754,0.618,0.0,0.102,0.803922211655134,0.20234937476316786,0.47700000000000004,0.21119654317849654,4,2017-01-01,latin,reggaeton,,,,,,,,,"latin,reggaeton",14zUHaJZo1mnYtn6IBRaRP,1935427,0.9090909090909092,NormalPeriod,0.004303690352682976
12278,Si Ella Quisiera - Remix,Justin Quiles,21145,2017-01-08,0A2h9QjoPdbVwa9LFiijqM,2017,1442373,Si Ella Quisiera (Remix),2016-11-11,0.4426062081732816,0.0,0.0385,0.777,0.687,0.0,0.134,0.8321582002426786,0.09283819628647216,0.6920000000000001,0.2240007625341552,4,2016-01-01,latin,reggaeton,,,,,,,,,"latin,reggaeton",14zUHaJZo1mnYtn6IBRaRP,1935427,0.9090909090909092,NormalPeriod,0.0037075975499025263
12339,Si ella quisiera,Justin Quiles,13237,2017-01-08,7cIkMEpDhT7Vpw1FHOQqKC,2017,13237,La Promesa,2017-03-10,0.3971714494826522,0.6842105263157895,0.0789,0.77,0.612,0.0,0.153,0.7636834683369954,0.11898446381205,0.63,0.22414056046260405,4,2017-01-01,latin,reggaeton,,,,,,,,,"latin,reggaeton",14zUHaJZo1mnYtn6IBRaRP,1935427,0.9090909090909092,NormalPeriod,3.402550433768501e-05
12340,Falling,Trevor Daniel,94946,2020-01-08,4TnjEaWOeW0eKTKIEvJyCa,2020,4053194,Falling,2018-10-05,0.2709318956980966,0.936842105263158,0.12300000000000001,0.785,0.431,0.0,0.0887,0.7308562620929394,0.02500947328533536,0.23600000000000002,0.4596682976424985,4,2018-01-01,alternative r&b,melodic rap,pop rap,,,,,,,,"alternative r&b,melodic rap,pop rap",7uaIm6Pw7xplS8Dy06V6pT,452326,0.8181818181818182,NormalPeriod,0.0035224822484213026
12402,Contando Lunares (feat. Cruz Cafuné),Don Patricio,90576,2020-01-08,6uW0PIRcyZLvkoonm763xD,2020,5096108,La Dura Vida del Joven Rapero,2019-01-27,0.4151219582199218,0.7894736842105263,0.442,0.856,0.523,0.0,0.0537,0.6742859016823533,0.20424403183023876,0.7090000000000001,0.32527165279278136,4,2019-01-01,trap espanol,,,,,,,,,,trap espanol,6vPXtLmNd3mW0dd1Rb9eQ9,406089,0.7272727272727273,NormalPeriod,0.004428840555383677
12464,Enchochado de Ti,Don Patricio,43809,2020-01-08,6G8TNOdTBpBPmDdJAvoVhA,2020,2617001,La Dura Vida del Joven Rapero,2019-01-27,0.4000703191148402,0.6842105263157895,0.408,0.556,0.507,0.005379999999999999,0.165,0.8027088184173417,0.6210685865858279,0.531,0.7963716083116222,4,2019-01-01,trap espanol,,,,,,,,,,trap espanol,6vPXtLmNd3mW0dd1Rb9eQ9,406089,0.7272727272727273,NormalPeriod,0.002274339586657041
12526,Contando Lunares (feat. Anitta & Rauw Alejandro) - Remix,Don Patricio,81528,2020-02-07,4r2IrqOOdh3dPUKyvRHaSE,2020,797014,Contando Lunares (feat. Anitta & Rauw Alejandro) [Remix],2020-02-06,0.5367835941199826,0.6947368421052632,0.501,0.87,0.47200000000000003,0.0,0.278,0.7688977798183191,0.042440318302387266,0.698,0.3260087691427845,4,2020-01-01,trap espanol,,,,,,,,,,trap espanol,6vPXtLmNd3mW0dd1Rb9eQ9,406089,0.7272727272727273,NormalPeriod,0.0006926556357142678
12543,En otra historia,Don Patricio,73188,2020-02-28,6qr5QZueNxjHMWPMls8G6l,2020,307263,En otra historia,2020-02-27,0.3270125856864724,0.6210526315789474,0.581,0.529,0.636,0.0173,0.155,0.8169415931525268,0.5812807881773399,0.544,0.2371926034186948,4,2020-01-01,trap espanol,,,,,,,,,,trap espanol,6vPXtLmNd3mW0dd1Rb9eQ9,406089,0.7272727272727273,NormalPeriod,0.0002670310039679015
12550,Contando Lunares (feat. Cruz Cafuné),Don Patricio,31170,2019-01-28,6Cs7b9bu3fy5XhMwBA9Tz4,2019,10092878,La Dura Vida del Joven Rapero,2019-01-27,0.4151219582199218,0.021052631578947368,0.444,0.856,0.523,0.0,0.0537,0.6742859016823533,0.20424403183023876,0.7090000000000001,0.32527165279278136,4,2019-01-01,trap espanol,,,,,,,,,,trap espanol,6vPXtLmNd3mW0dd1Rb9eQ9,406089,0.7272727272727273,NormalPeriod,0.011631070901361097
12591,Enchochado de Ti,Don Patricio,29621,2019-02-12,5fL5vIkuEYyJpUSUcueMHT,2019,1169562,La Dura Vida del Joven Rapero,2019-01-27,0.4000703191148402,0.0,0.402,0.556,0.508,0.00533,0.165,0.8027416128291739,0.6229632436528987,0.53,0.7963652538603291,4,2019-01-01,trap espanol,,,,,,,,,,trap espanol,6vPXtLmNd3mW0dd1Rb9eQ9,406089,0.7272727272727273,NormalPeriod,0.001347807686324722
12614,Señorita,Shawn Mendes,87933,2020-01-08,6v3KW9xbzN5yKLt9YKDYA2,2020,4871805,Shawn Mendes (Deluxe),2019-06-19,0.3460776763120255,0.8736842105263158,0.0392,0.759,0.5479999999999999,0.0,0.0828,0.8196307349227692,0.010989010989010992,0.7490000000000001,0.3953739594586007,4,2019-01-01,canadian pop,dance pop,pop,post-teen pop,viral pop,,,,,,"canadian pop,dance pop,pop,post-teen pop,viral pop",7n2wHs1TKAczGzO7Dd2rGr,28688622,0.8888888888888888,NormalPeriod,0.004233907044733152
12676,There's Nothing Holdin' Me Back,Shawn Mendes,22345,2018-01-08,79cuOz3SPQTuFrp8WgftAu,2018,356835,Illuminate (Deluxe),2017-04-20,0.36674527737781454,0.05263157894736842,0.381,0.857,0.8,0.0,0.0913,0.8856786803528679,0.06650246305418718,0.966,0.4273304950117557,4,2017-01-01,canadian pop,dance pop,pop,post-teen pop,viral pop,,,,,,"canadian pop,dance pop,pop,post-teen pop,viral pop",7n2wHs1TKAczGzO7Dd2rGr,28688622,0.8888888888888888,NormalPeriod,0.0004896347902418678
12692,Treat You Better,Shawn Mendes,62122,2017-01-08,4Hf7WnR761jpxPr5D46Bcd,2017,2200005,Illuminate,2017-03-03,0.33931843078350804,0.0,0.12300000000000001,0.624,0.8029999999999999,0.0,0.114,0.8833830715246122,0.4221295945433876,0.821,0.7070661498379615,4,2017-01-01,canadian pop,dance pop,pop,post-teen pop,viral pop,,,,,,"canadian pop,dance pop,pop,post-teen pop,viral pop",7n2wHs1TKAczGzO7Dd2rGr,28688622,0.8888888888888888,NormalPeriod,0.005655078920482641
12753,Mercy,Shawn Mendes,28490,2017-01-08,4TZy1wLyHec06pwgFYDh1a,2017,1132061,Illuminate,2017-03-03,0.3889723363645496,0.0,0.13699999999999998,0.469,0.68,0.0,0.11,0.8566228314695176,0.17771883289124668,0.374,0.5908813623943573,4,2017-01-01,canadian pop,dance pop,pop,post-teen pop,viral pop,,,,,,"canadian pop,dance pop,pop,post-teen pop,viral pop",7n2wHs1TKAczGzO7Dd2rGr,28688622,0.8888888888888888,NormalPeriod,0.002909945340033545
12794,Stitches,Shawn Mendes,13833,2017-01-08,1WP1r7fuvRqZRnUaTi2I1Q,2017,27399,Handwritten (Deluxe),2015-04-13,0.384540318684315,0.021052631578947368,0.0152,0.746,0.754,0.0,0.0486,0.7989046666448036,0.08298597953770367,0.764,0.6045307237720023,4,2015-01-01,canadian pop,dance pop,pop,post-teen pop,viral pop,,,,,,"canadian pop,dance pop,pop,post-teen pop,viral pop",7n2wHs1TKAczGzO7Dd2rGr,28688622,0.8888888888888888,NormalPeriod,7.04287069085315e-05
12796,Don't Start Now,Dua Lipa,87447,2020-01-08,6WrI0LAC5M1Rw2MnX2ZvEg,2020,6378676,Don't Start Now,2019-10-31,0.32811760034824705,0.936842105263158,0.0125,0.794,0.7929999999999999,0.0,0.0952,0.8697405962024071,0.11557408109132244,0.677,0.4396899027768952,4,2019-01-01,dance pop,pop,uk pop,,,,,,,,"dance pop,pop,uk pop",6M2wZ9GZgrQXHCFfjv46we,19162718,0.9393939393939394,NormalPeriod,0.005543473364075591
12858,Physical,Dua Lipa,101074,2020-01-31,5px6upUHM3fhOP621Edp4V,2020,2755100,Physical,2020-01-30,0.35332485039249545,0.8421052631578947,0.0137,0.647,0.8440000000000001,0.0006580000000000001,0.102,0.8948283212540583,0.04262978400909435,0.746,0.5859757259960602,4,2020-01-01,dance pop,pop,uk pop,,,,,,,,"dance pop,pop,uk pop",6M2wZ9GZgrQXHCFfjv46we,19162718,0.9393939393939394,NormalPeriod,0.002394356362568762
12897,Kiss and Make Up,Dua Lipa,40604,2019-01-08,13hvHEstJ4sNbzdroPrPI3,2019,2571047,Dua Lipa (Complete Edition),2015,0.34550603452812045,0.6,0.0557,0.675,0.7290000000000001,0.0,0.18899999999999997,0.8742662250352541,0.2326638878363016,0.63,0.28746902204994607,4,2015-01-01,dance pop,pop,uk pop,,,,,,,,"dance pop,pop,uk pop",6M2wZ9GZgrQXHCFfjv46we,19162718,0.9393939393939394,NormalPeriod,0.002962884317806254
12958,IDGAF,Dua Lipa,38264,2019-01-08,76cy1WJvNGJTj78UqeA5zr,2019,5492375,Dua Lipa (Deluxe),2017-06-02,0.4110080508211072,0.8631578947368421,0.0403,0.836,0.544,0.0,0.0824,0.8220575213983536,0.13471011746873815,0.51,0.268672555124865,4,2017-01-01,dance pop,pop,uk pop,,,,,,,,"dance pop,pop,uk pop",6M2wZ9GZgrQXHCFfjv46we,19162718,0.9393939393939394,NormalPeriod,0.0063294337890404655
13073,New Rules,Dua Lipa,29247,2019-01-08,2xJCMIJfcNYDc5iR0sAm2O,2019,1085829,Dua Lipa (Complete Edition),2015,0.3903763268547265,0.6105263157894737,0.0026100000000000003,0.762,0.7,1.56e-05,0.153,0.8205489784540714,0.08753315649867374,0.608,0.3896930800025417,4,2015-01-01,dance pop,pop,uk pop,,,,,,,,"dance pop,pop,uk pop",6M2wZ9GZgrQXHCFfjv46we,19162718,0.9393939393939394,NormalPeriod,0.0012513134594269364
13109,"Swan Song - From the Motion Picture ""Alita: Battle Angel""",Dua Lipa,62900,2019-01-25,5600nq7TiBraBX2jobyJ3l,2019,441057,"Swan Song (From the Motion Picture ""Alita: Battle Angel"")",2019-01-24,0.3252091634895502,0.6947368421052632,0.00579,0.588,0.821,0.000275,0.20800000000000002,0.8035286787131473,0.3652898825312618,0.509,0.8473724343902904,4,2019-01-01,dance pop,pop,uk pop,,,,,,,,"dance pop,pop,uk pop",6M2wZ9GZgrQXHCFfjv46we,19162718,0.9393939393939394,NormalPeriod,0.0005082757602481296
13121,New Rules,Dua Lipa,126886,2018-01-08,2ekn2ttSfGqwhhate0LSR0,2018,6170794,Dua Lipa (Deluxe),2017-06-02,0.3903763268547265,0.8631578947368421,0.0026100000000000003,0.762,0.7,1.56e-05,0.153,0.8205489784540714,0.08753315649867374,0.608,0.3896930800025417,4,2017-01-01,dance pop,pop,uk pop,,,,,,,,"dance pop,pop,uk pop",6M2wZ9GZgrQXHCFfjv46we,19162718,0.9393939393939394,NormalPeriod,0.008467318020417775
13182,Blow Your Mind (Mwah),Dua Lipa,14173,2017-01-08,2eAAEa8pxKF7My0EO4rFgR,2017,724740,Dua Lipa (Deluxe),2017-06-02,0.3168593665539329,0.6842105263157895,0.0188,0.654,0.7959999999999999,0.0,0.0948,0.8618699373626734,0.18719211822660095,0.491,0.34382029611743026,4,2017-01-01,dance pop,pop,uk pop,,,,,,,,"dance pop,pop,uk pop",6M2wZ9GZgrQXHCFfjv46we,19162718,0.9393939393939394,NormalPeriod,0.0018629329918934678
13222,Be the One,Dua Lipa,16144,2017-02-23,7FCfMXYTIiQ9b4hDYs4Iol,2017,16144,Dua Lipa (Deluxe),2017-06-02,0.3750544136007692,0.6842105263157895,0.11699999999999999,0.6609999999999999,0.6509999999999999,1.32e-05,0.055999999999999994,0.894336405076575,0.05058734369079197,0.368,0.20787316515218907,4,2017-01-01,dance pop,pop,uk pop,,,,,,,,"dance pop,pop,uk pop",6M2wZ9GZgrQXHCFfjv46we,19162718,0.9393939393939394,NormalPeriod,4.149790300125306e-05
13223,105 F Remix,KEVVO,86551,2020-01-08,1aUGxXCz9QimNkKeiJtzZ7,2020,3594518,105 F Remix,2019-09-12,1.0,0.7894736842105263,0.368,0.9,0.754,2.74e-06,0.28600000000000003,0.7879185386810088,0.2516104585070102,0.741,0.2878439346762407,4,2019-01-01,perreo,reggaeton flow,,,,,,,,,"perreo,reggaeton flow",4QrBoWLm2WNlPdbFhmlaUZ,110582,0.7676767676767676,NormalPeriod,0.0031238637594526303
13281,Me Equivocaré,Antonio José,81249,2020-01-08,5zsvrbPy4w9nz067ViWprz,2020,4219098,Antídoto,2019-11-07,0.2550048553674533,0.6421052631578947,0.0623,0.563,0.7290000000000001,0.0,0.0378,0.8809890794608598,0.2591890867752937,0.726,0.1637097286649298,4,2019-01-01,spanish pop,,,,,,,,,,spanish pop,1dbp04JzZ81JXlMGupCnJ8,381552,0.6464646464646465,NormalPeriod,0.00366666333004288
13343,Deja A Ese Idiota,Antonio José,34047,2020-01-08,4zWsyCnFg74xy5OFVAJNSD,2020,34047,Antídoto,2019-11-07,0.28827010193879843,0.5578947368421052,0.165,0.67,0.547,0.0,0.0878,0.8358639687797199,0.038651004168245545,0.873,0.24950753002478235,4,2019-01-01,spanish pop,,,,,,,,,,spanish pop,1dbp04JzZ81JXlMGupCnJ8,381552,0.6464646464646465,NormalPeriod,2.9588998975129264e-05
13344,Me Haces Falta,Antonio José,29661,2019-01-08,7wCqmkAjudO0oKRASmv8Wg,2019,1732816,A Un Milímetro De Ti,2017-11-03,0.3877214214985147,0.6,0.47,0.5539999999999999,0.867,0.0,0.0913,0.927622733086282,0.4979158772262221,0.466,0.909321980047023,4,2017-01-01,spanish pop,,,,,,,,,,spanish pop,1dbp04JzZ81JXlMGupCnJ8,381552,0.6464646464646465,NormalPeriod,0.001996903733009844
13400,Tú Me Obligaste,Antonio José,65358,2018-01-08,6NwXwJlXKZmgLZga2cLkhb,2018,2332205,A Un Milímetro De Ti,2017-11-03,0.3770228704549695,0.0,0.128,0.7140000000000001,0.828,0.0,0.23600000000000002,0.8647230511920769,0.09530125047366424,0.621,0.2545275465463557,4,2017-01-01,spanish pop,,,,,,,,,,spanish pop,1dbp04JzZ81JXlMGupCnJ8,381552,0.6464646464646465,NormalPeriod,0.0032001589137165224
13461,Me Haces Falta,Antonio José,32602,2018-01-08,6xQuTgHSWht5oN6UZKo4N1,2018,1795423,A Un Milímetro De Ti,2017-11-03,0.3877214214985147,0.0,0.48200000000000004,0.552,0.862,0.0,0.0883,0.9285409766175844,0.5111784766957179,0.511,0.9099383618224566,4,2017-01-01,spanish pop,,,,,,,,,,spanish pop,1dbp04JzZ81JXlMGupCnJ8,381552,0.6464646464646465,NormalPeriod,0.002463608009305211
13522,Infeliz,Arcangel,81213,2020-01-08,4z6wo6PJG4Fve45OXK6D9m,2020,4159054,Historias de un Capricornio,2019-12-20,0.4185589843432338,0.8210526315789474,0.366,0.713,0.7979999999999999,4.2999999999999995e-06,0.24600000000000002,0.9148001180598826,0.3709738537324744,0.721,0.770960157590392,4,2019-01-01,latin,latin hip hop,reggaeton,trap latino,tropical,,,,,,"latin,latin hip hop,reggaeton,trap latino,tropical",4SsVbpTthjScTS7U2hmr1X,5347948,0.8686868686868687,NormalPeriod,0.0036144812918467786
13582,El Granjero,Arcangel,27922,2018-01-12,7k3SjypJ8lF9WWu8Op0We0,2018,562068,El Granjero,2018-01-05,0.4259305323683191,0.5684210526315789,0.302,0.7070000000000001,0.632,5.6e-06,0.237,0.8552454661725641,0.24592648730579764,0.741,0.6047277117620894,4,2018-01-01,latin,latin hip hop,reggaeton,trap latino,tropical,,,,,,"latin,latin hip hop,reggaeton,trap latino,tropical",4SsVbpTthjScTS7U2hmr1X,5347948,0.8686868686868687,NormalPeriod,0.0007712473476022985
13605,Tu No Vive Asi (feat. Mambo Kingz & DJ Luian),Arcangel,16670,2017-02-25,6NSMQFKgjpQb0KkjMDYIK0,2017,113923,Tu No Vive Asi (feat. Mambo Kingz & DJ Luian),2016-09-30,0.5211603132309959,0.7368421052631579,0.54,0.815,0.514,0.0,0.611,0.7082281179287049,0.6400151572565365,0.623,0.4149901506004957,4,2016-01-01,latin,latin hip hop,reggaeton,trap latino,tropical,,,,,,"latin,latin hip hop,reggaeton,trap latino,tropical",4SsVbpTthjScTS7U2hmr1X,5347948,0.8686868686868687,NormalPeriod,0.00029283731439616904
13612,Más Que Ayer,Arcangel,24042,2017-03-04,37vqCDZ6g5pZ5gqDS90MDP,2017,117594,Más Que Ayer,2017-02-17,0.4724320368146876,0.0,0.271,0.708,0.687,0.0,0.0932,0.8184173416849769,0.017430845017051912,0.5710000000000001,0.22391815466734447,4,2017-01-01,latin,latin hip hop,reggaeton,trap latino,tropical,,,,,,"latin,latin hip hop,reggaeton,trap latino,tropical",4SsVbpTthjScTS7U2hmr1X,5347948,0.8686868686868687,NormalPeriod,0.0003022735632760997
13618,Tutu,Camilo,80181,2020-01-08,1nocRtwyNPVtGcIJqfgdzZ,2020,4582196,Tutu,2019-08-09,0.3169311207527494,0.8421052631578947,0.273,0.731,0.8320000000000001,0.0,0.0665,0.9330010166267668,0.05134520651762031,0.94,0.5799453517188791,4,2019-01-01,colombian pop,latin,reggaeton colombiano,,,,,,,,"colombian pop,latin,reggaeton colombiano",28gNT5KBp7IjEOQoevXf9N,3221838,0.898989898989899,NormalPeriod,0.003982218484678281
13680,Que Calor (with J Balvin & El Alfa),Major Lazer,76259,2020-01-08,1G2CAJeP7rCwOZjlSJ0Zw3,2020,4156992,Que Calor (with J Balvin & El Alfa),2019-09-11,0.2963233148526408,0.5157894736842106,0.0372,0.795,0.885,0.007540000000000001,0.285,0.8825960056406389,0.09170140204622962,0.46,0.4530151871385906,4,2019-01-01,dance pop,edm,electro house,moombahton,pop,pop rap,,,,,"dance pop,edm,electro house,moombahton,pop,pop rap",738wLrAtLtCtFOLvQBXOXp,6053717,0.8282828282828283,NormalPeriod,0.003612689283273726
13742,En la cara (feat. Karol G) - Sua Cara Remix,Major Lazer,28129,2018-01-12,2oCYVE2ndHzo51tPZai4yr,2018,28129,En La Cara (feat. Karol G) [Sua Cara Remix],2018-01-12,0.29447923194305586,0.2631578947368421,0.0142,0.737,0.794,0.000515,0.597,0.8997474830288918,0.0716180371352785,0.484,0.2876787189426193,4,2018-01-01,dance pop,edm,electro house,moombahton,pop,pop rap,,,,,"dance pop,edm,electro house,moombahton,pop,pop rap",738wLrAtLtCtFOLvQBXOXp,6053717,0.8282828282828283,NormalPeriod,3.859749468161335e-05
13743,Cold Water (feat. Justin Bieber & MØ),Major Lazer,73210,2017-01-08,6DNtNfH8hXkqOX1sjqmI7p,2017,3887512,Cold Water (feat. Justin Bieber & MØ),2016-07-22,0.33304711380694296,0.010526315789473684,0.0736,0.608,0.7979999999999999,0.0,0.156,0.8510149870462074,0.037893141341417205,0.501,0.24271462159242546,4,2016-01-01,dance pop,edm,electro house,moombahton,pop,pop rap,,,,,"dance pop,edm,electro house,moombahton,pop,pop rap",738wLrAtLtCtFOLvQBXOXp,6053717,0.8282828282828283,NormalPeriod,0.009992789636534148
